Customer ID,Customer Name,AR Account,Chain,Phone,Territory,Account Status,Customer Type,Last Month Sales,Report Address,Latitude,Longitude,Location,Product Group,Distribution Area,Time Created
18598,WALMART SUPERCENTER #615,WALMART (MAT),WALMART (MAT),(770) 382-0182,District - J. Godwin,Active,Mass Merchandiser*,"$12,772.79","101 MARKET PLACE BLVD, CARTERSVILLE, GA 30121",34.202994,-84.787985,Cartersville,Default,Cartersville Chain,12/21/2010 8:15 PM
27867753,WALMART SUPERCENTER #6898,WALMART (VIVA),WALMART (VIVA),(806) 392-9615,Market - Open LUB,Active,Mass Merchandiser*,"$12,608.84","11415 QUAKER AVE, LUBBOCK, TX 79423",33.488955,-101.906009,Lubbock,Default,Lubbock Chain,3/17/2016 3:23 PM
9674,HEB #495,HEB (CHAP),HEB (CHAP),(512) 828-0806,District - T. DeCroix,Active,Grocery*,"$12,536.03","603 LOUIS HENNA BLVD STE A100, ROUND ROCK, TX 78664",30.481251,-97.659311,Austin - North,Default,Austin North Chain,1/10/2011 6:50 PM
18571,WALMART SUPERCENTER #2475,WALMART (MAT),WALMART (MAT),(770) 860-8544,District - G. Ekeoma,Active,Mass Merchandiser*,"$12,465.60","1436 DOGWOOD DR SE, CONYERS, GA 30013",33.652514,-83.997225,Conyers,Default,Conyers Chain,12/21/2010 8:15 PM
9724,WALMART SUPERCENTER #5317,WALMART (CHAP),WALMART (CHAP),(512) 292-6973,District - I. Velazquez,Active,Mass Merchandiser*,"$12,276.82","9300 S I H 35 B STE, AUSTIN, TX 78748",30.165023,-97.789922,Austin,Default,Austin Chain,1/10/2011 6:51 PM
1868,WALMART SUPERCENTER #755,WALMART (VIVA),WALMART (VIVA),(806) 354-9469,Market - C. Hastings,Active,Mass Merchandiser*,"$12,242.54","4610 S COULTER ST, AMARILLO, TX 79119",35.159819,-101.923487,Amarillo,Default,Amarillo Chain,1/10/2011 6:03 PM
5016,WALMART SUPERCENTER #1663,WALMART (MAT),WALMART (MAT),(828) 456-4828,District - W. McCreary,Active,Mass Merchandiser*,"$12,205.23","135 TOWN CENTER LOOP, WAYNESVILLE, NC 28786",35.466567,-83.009465,North Carolina,Default,Arden Chain,12/21/2010 8:44 PM
27875766,BJS WHOLESALE #235,BJ'S WHOLESALE (MAT),BJ'S WHOLESALE (MAT),,Bulk Westpark,Active,Wholesale Club*,"$12,112.39","245 HWY 81 WEST, MCDONOUGH, GA 30253",33.4288788,-84.1900658,Westpark,Default,Fulton Chain,1/30/2023 10:17 AM
27864364,WALMART SUPERCENTER #3169,WALMART (CHAP),WALMART (CHAP),(512) 651-6100,District - T. DeCroix,Active,Mass Merchandiser*,"$12,055.90","11923 US HWY 290 E, MANOR, TX 78653",30.347453,-97.543981,Austin - North,Default,Austin North Chain,2/3/2014 10:10 PM
27863953,HEB #639,HEB (CHAP),HEB (CHAP),(512) 474-2199,District - I. Velazquez,Active,Grocery*,"$12,005.64","1801 E 51ST ST, AUSTIN, TX 78723",30.301419,-97.698369,Austin,Default,Austin Chain,7/10/2013 11:14 AM
27870811,WALMART SUPERCENTER #5717,WALMART (VIVA),WALMART (VIVA),,Market - J. Chavez,Active,Mass Merchandiser*,"$11,998.51","7831 PASEO DEL NORTE, El paso, TX 79912",31.885375,-106.57772,El Paso,Default,El Paso Chain,7/31/2018 8:53 AM
27864253,LOVES TRAVEL CENTER #492,LOVES TRUCK STOP (VIVA),LOVES TRUCK STOP (VIVA),(915) 355-7051,Market - L. Herron,Active,Convenience*,"$11,989.21","5202 S CEDAR ST, PECOS, TX 79772",31.399068,-103.480363,Midland,Default,Midland Chain,12/5/2013 4:30 PM
9675,HEB #591,HEB (CHAP),HEB (CHAP),,District - T. DeCroix,Active,Grocery*,"$11,960.67","1700 E PALM VALLEY BLVD, ROUND ROCK, TX 78664",30.519486,-97.658643,Austin - North,Default,Austin North Chain,1/10/2011 6:50 PM
277906,PURPLE HEART,AAFES/AIRFORCE EXCHANGE (VIVA),AAFES/AIRFORCE EXCHANGE (VIVA),(915) 999-9999,Market - J. Chavez,Active,Military*,"$11,865.76","21233 TORCH ST, FORT BLISS, TX 79916",31.86904,-106.335523,El Paso,Default,El Paso Chain,6/29/2011 1:48 PM
16366,QT #737,QUIKTRIP (MAT),QUIKTRIP (MAT),,District - E. Ferreyra,Active,Convenience*,"$11,859.06","5240 HIGHWAY 129 N, JEFFERSON, GA 30549",34.153623,-83.650208,Lawrenceville,Default,Norcross Chain,12/21/2010 8:08 PM
27875437,ROYAL BLUE GROCERY SERVICES,ROYAL BLUE GROCERY SERVICES,* Independent Chaparral,(806) 283-3502,District - I. Velazquez,Active,Wholesale Club*,"$11,846.76","2500 SOUTH HWY 183 ste 300, AUSTIN, TX 78744",30.211567,-97.685776,Austin,Default,Austin Indep,9/1/2022 4:22 PM
278505,QT #848,QUIKTRIP (MAT),QUIKTRIP (MAT),,District - D. Kimbrough,Active,Convenience*,"$11,844.86","5500 BUFORD HWY NE, ATLANTA, GA 30340",33.901875,-84.275993,Conyers,Default,Conyers Chain,4/9/2012 8:48 AM
3011,WALMART SUPERCENTER #1179,WALMART (MAT),WALMART (MAT),,District - W. McCreary,Active,Mass Merchandiser*,"$11,783.15","60 AIRPORT RD, ARDEN, NC 28704",35.455805,-82.523065,North Carolina,Default,Arden Chain,12/21/2010 8:42 PM
278538,WALMART SUPERCENTER #5947,WALMART (VIVA),WALMART (VIVA),,Market - J. Chavez,Active,Mass Merchandiser*,"$11,732.91","5631 DYER ST, El paso, TX 79904",31.829173,-106.44727,El Paso,Default,El Paso Chain,4/23/2012 12:58 PM
9700,HEB #183,HEB (CHAP),HEB (CHAP),(512) 835-5400,District - T. DeCroix,Active,Grocery*,"$11,680.75","9414 N LAMAR BLVD, AUSTIN, TX 78753",30.364579,-97.697754,Austin - North,Default,Austin North Chain,1/10/2011 6:51 PM
27864371,PILOT #55900,PILOT TRAVEL CENTERS (VIVA),PILOT TRAVEL CENTER (VIVA),1 (800) 562-6210,Market - D. DeShong,Active,Convenience*,"$11,673.12","706 E INTERSTATE 20, BIG SPRING, TX 79720",32.264578,-101.490023,San Angelo,Default,San Angelo Chain,2/5/2014 12:02 PM
27870414,BAILA CON DINERO,HORSESHOE CONVENIENCE,I.B.C. (Texas),,Market - L. Herron,Active,Convenience*,"$11,563.01","100 S PECOS ST, MENTONE, TX 79754",31.705435,-103.598547,Midland,Default,Midland Chain,4/12/2018 9:11 AM
9664,WALMART SUPERCENTER #5480,WALMART (CHAP),WALMART (CHAP),(512) 218-1018,District - T. DeCroix,Active,Mass Merchandiser*,"$11,525.00","4700 E PALM VALLEY BLVD, ROUND ROCK, TX 78665",30.533783,-97.611363,Austin - North,Default,Austin North Chain,1/10/2011 6:50 PM
5001,WALMART SUPERCENTER #1317,WALMART (MAT),WALMART (MAT),298-8989,District - Open NC East,Active,Mass Merchandiser*,"$11,415.27","125 BLEACHERY BLVD, ASHEVILLE, NC 28805",35.577525,-82.515583,North Carolina,Default,Arden Chain,12/21/2010 8:44 PM
6709,WALMART SUPERCENTER #3826,WALMART (VIVA),WALMART (VIVA),,Market - Open LUB,Active,Mass Merchandiser*,"$11,320.77","1911 MARSHA SHARP FWY, LUBBOCK, TX 79415",33.590498,-101.858517,Lubbock,Default,Lubbock Chain,1/10/2011 6:20 PM
9746,HEB #229,HEB (CHAP),HEB (CHAP),(512) 441-9266,District - I. Velazquez,Active,Grocery*,"$11,185.99","6607 S INTERSTATE 35, AUSTIN, TX 78744",30.188885,-97.769371,Austin,Default,Austin Chain,1/10/2011 6:51 PM
9748,HEB #428,HEB (CHAP),HEB (CHAP),(512) 891-8900,District - I. Velazquez,Active,Grocery*,"$11,177.00","6900 BRODIE LN, AUSTIN, TX 78745",30.216138,-97.830761,Austin,Default,Austin Chain,1/10/2011 6:51 PM
6539,WALMART SUPERCENTER #3383,WALMART (VIVA),WALMART (VIVA),(806) 352-6360,Market - C. Hastings,Active,Mass Merchandiser*,"$11,128.58","4215 CANYON DR, AMARILLO, TX 79110",35.169784,-101.863363,Amarillo,Default,Amarillo Chain,1/10/2011 6:19 PM
16376,QT #748,QUIKTRIP (MAT),QUIKTRIP (MAT),(770) 931-1119,District - D. Kimbrough,Active,Convenience*,"$11,119.22","5095 OAKBROOK PKWY, NORCROSS, GA 30093",33.923354,-84.171967,Conyers,Default,Conyers Chain,12/21/2010 8:07 PM
21707,QT #739,QUIKTRIP (MAT),QUIKTRIP (MAT),(770) 909-1696,District - D. Kimbrough,Active,Convenience*,"$11,098.36","4330 CHAMBLEE TUCKER RD, TUCKER, GA 30084",33.881342,-84.220038,Conyers,Default,Conyers Chain,12/21/2010 8:21 PM
23877,WALMART SUPERCENTER #3835,WALMART (MAT),WALMART (MAT),(423) 238-1036,District - Z. Hamilton,Active,Mass Merchandiser*,"$11,081.58","5588 LITTLE DEBBIE PKWY, OOLTEWAH, TN 37363",35.08077,-85.063201,Rossville,Default,Rossville Chain,12/21/2010 8:27 PM
278082,BLISS TROOP,AAFES/AIRFORCE EXCHANGE (VIVA),AAFES/AIRFORCE EXCHANGE (VIVA),(915) 999-9999,Market - J. Chavez,Active,Military*,"$11,080.71","20752 GULF VICTORY WAY, FORT BLISS, TX 79916",31.8486,-106.356264,El Paso,Default,El Paso Chain,9/19/2011 4:47 PM
24269,WALMART SUPERCENTER #3627,WALMART (MAT),WALMART (MAT),(770) 535-6547,District - E. Ferreyra,Active,Mass Merchandiser*,"$11,077.46","3875 MUNDY MILL RD, OAKWOOD, GA 30566",34.231726,-83.874163,Lawrenceville,Default,Norcross Chain,12/21/2010 8:28 PM
2497,WALMART SUPERCENTER #500,WALMART (VIVA),WALMART (VIVA),,Market - J. Chavez,Active,Mass Merchandiser*,"$11,074.27","4530 WOODROW BEAN, El paso, TX 79924",31.896213,-106.438119,El Paso,Default,El Paso Chain,1/10/2011 6:05 PM
7461,WALMART SUPERCENTER #1249,WALMART (VIVA),WALMART (VIVA),(325) 655-4949,Market - D. DeShong,Active,Mass Merchandiser*,"$11,063.03","610 W 29TH ST, SAN ANGELO, TX 76903",31.487927,-100.46065,San Angelo,Default,San Angelo Chain,1/10/2011 6:25 PM
19243,WALMART SUPERCENTER #1042,WALMART (CHAP),WALMART (CHAP),(512) 321-1532,District - I. Velazquez,Active,Mass Merchandiser*,"$11,014.40","488 HIGHWAY 71 W, BASTROP, TX 78602",30.103809,-97.332518,Austin,Default,Austin Chain,1/10/2011 6:54 PM
9665,WALMART SUPERCENTER #475,WALMART (CHAP),WALMART (CHAP),(512) 310-9024,District - T. DeCroix,Active,Mass Merchandiser*,"$10,895.28","2701 S INTERSTATE 35, ROUND ROCK, TX 78664",30.482851,-97.670583,Austin - North,Default,Austin North Chain,1/10/2011 6:50 PM
4687,HEB #70,HEB (VIVA),HEB (VIVA),,Market - M. Simpson,Active,Grocery*,"$10,883.63","1345 BARROW ST, ABILENE, TX 79605",32.43336,-99.757946,Abilene,Default,Abilene Chain,1/10/2011 6:11 PM
18600,WALMART SUPERCENTER #669,WALMART (MAT),WALMART (MAT),(706) 279-1905,District - N. Rigsby,Active,Mass Merchandiser*,"$10,871.58","2545 E WALNUT AVE, DALTON, GA 30721",34.767416,-84.930087,Rossville,Default,Rossville Chain,12/21/2010 8:15 PM
27875300,KENT KWIK #321,KENT KWIK (VIVA),KENT KWIK (VIVA),,Market - L. Herron,Active,Convenience*,"$10,845.08","5800 E INTERSTATE 20, MIDLAND, TX 79706",31.948808,-102.145819,Midland,Default,Midland Indep,6/29/2022 2:02 PM
2491,WALMART SUPERCENTER #2612,WALMART (VIVA),WALMART (VIVA),,Market - J. Chavez,Active,Mass Merchandiser*,"$10,829.70","1850 N ZARAGOZA RD, El paso, TX 79936",31.75572,-106.270802,El Paso,Default,El Paso Chain,1/10/2011 6:05 PM
9709,HEB #269,HEB (CHAP),HEB (CHAP),(512) 794-8221,District - J. Betschart,Active,Grocery*,"$10,780.70","10710 RESEARCH BLVD, AUSTIN, TX 78759",30.398862,-97.748596,Austin - North,Default,Austin North Chain,1/10/2011 6:51 PM
5063,WALMART SUPERCENTER #1217,WALMART (MAT),WALMART (MAT),(828) 524-9111,District - W. McCreary,Active,Mass Merchandiser*,"$10,763.58","273 COMMONS DR, FRANKLIN, NC 28734",35.166646,-83.365271,North Carolina,Default,Arden Chain,12/21/2010 8:45 PM
9672,HEB #237,HEB (CHAP),HEB (CHAP),(512) 930-5581,District - T. DeCroix,Active,Grocery*,"$10,747.81","1101 S INTERSTATE 35, GEORGETOWN, TX 78626",30.634228,-97.688796,Austin - North,Default,Austin North Chain,1/10/2011 6:50 PM
27867695,LOVES TRAVEL CENTER #623,LOVES TRUCK STOP (VIVA),LOVES TRUCK STOP (VIVA),(432) 699-2374,Market - L. Herron,Active,Convenience*,"$10,715.57","5200 CHOLLA RD, MIDLAND, TX 79706",31.947493,-102.140402,Midland,Default,Midland Chain,3/1/2016 2:12 PM
9697,WALMART SUPERCENTER #3569,WALMART (CHAP),WALMART (CHAP),(512) 837-9886,District - T. DeCroix,Active,Mass Merchandiser*,"$10,694.39","12900 I 35 SVC RD SB, AUSTIN, TX 78753",30.413563,-97.675878,Austin - North,Default,Austin North Chain,1/10/2011 6:51 PM
18551,WALMART SUPERCENTER #1215,WALMART (MAT),WALMART (MAT),(706) 625-4274,Market - G. Miller,Active,Mass Merchandiser*,"$10,679.47","450 W BELMONT DR, CALHOUN, GA 30701",34.480018,-84.945314,Cartersville,Default,Cartersville Chain,12/21/2010 8:15 PM
25153,SHAMROCK VENDING,SHAMROCK VENDING,* Independent Matador,(478) 274-8480,District - J. Rivera,Active,On Premise*,"$10,660.00","211 Laurens Industrial Blvd, DUBLIN, GA 31021",32.540172,-82.957438,Byron,Default,Byron Indep,12/21/2010 8:32 PM
27872184,CANTEEN FOREST CITY,EUREST DINING (MAT),EUREST DINING (MAT),,Bulk North Carolina,Active,On Premise*,"$10,660.00","1516 W MAIN STREET, FOREST CITY, NC 28043",35.352545,-81.904751,North Carolina,Default,Arden Chain,7/22/2019 8:28 AM
16335,QT #705,QUIKTRIP (MAT),QUIKTRIP (MAT),,District - R. Irby,Active,Convenience*,"$10,655.97","5795 JIMMY CARTER BLVD, NORCROSS, GA 30071",33.91753,-84.208802,Conyers,Default,Conyers Chain,12/21/2010 8:07 PM
27874228,SEVENTH WAVE REFRESHMENTS,SEVENTH WAVE REFRESHMENTS,* Independent Matador,,Bulk Lawrenceville,Active,On Premise*,"$10,635.40","1800 MACLEOD DR SUITE C, LAWRENCEVILLE, GA 30043",33.96363,-84.061051,Lawrenceville,Default,Norcross Chain,2/25/2021 3:09 PM
16589,RACETRAC #118,RACETRAC (MAT),RACETRAC (MAT),(770) 735-3313,District - J. Godwin,Active,Convenience*,"$10,515.14","303 INTERSTATE SOUTH DR, JASPER, GA 30143",34.397503,-84.414186,Cartersville,Default,Cartersville Chain,12/21/2010 8:08 PM
27867145,HEB #714,HEB (CHAP),HEB (CHAP),,District - R. LeBlanc,Active,Grocery*,"$10,512.47","2000 RANCH ROAD 620 S, AUSTIN, TX 78734",30.344773,-97.967762,Austin,Default,Austin Chain,10/20/2015 6:37 PM
22369,WALMART SUPERCENTER #3660,WALMART (MAT),WALMART (MAT),(423) 821-1556,District - N. Rigsby,Active,Mass Merchandiser*,"$10,510.09","3550 CUMMINGS HWY, CHATTANOOGA, TN 37419",35.016088,-85.37653,Rossville,Default,Rossville Chain,12/21/2010 8:22 PM
9667,WALMART SUPERCENTER #1303,WALMART (CHAP),WALMART (CHAP),(512) 863-4855,District - J. Betschart,Active,Mass Merchandiser*,"$10,375.19","620 S INTERSTATE 35, GEORGETOWN, TX 78628",30.644811,-97.691574,Austin - North,Default,Austin North Chain,1/10/2011 6:50 PM
9684,HEB #580,HEB (CHAP),HEB (CHAP),(512) 528-0027,District - T. DeCroix,Active,Grocery*,"$10,338.35","2800 E WHITESTONE BLVD, CEDAR PARK, TX 78613",30.532469,-97.785309,Austin - North,Default,Austin North Chain,1/10/2011 6:51 PM
18559,WALMART SUPERCENTER #1458,WALMART (MAT),WALMART (MAT),(706) 861-4698,District - N. Rigsby,Active,Mass Merchandiser*,"$10,322.59","3040 BATTLEFIELD PKWY, FORT OGLETHORPE, GA 30742",34.936926,-85.216096,Rossville,Default,Rossville Chain,12/21/2010 8:15 PM
27863441,UNITED #553,UNITED SUPERMARKET (VIVA),UNITED SUPERMARKET (VIVA),(806) 788-2000,Market - Open LUB,Active,Grocery*,"$10,319.52","4425 19TH ST, LUBBOCK, TX 79407",33.575502,-101.906155,Lubbock,Default,Lubbock Chain,12/7/2012 3:57 PM
18611,WALMART SUPERCENTER #932,WALMART (MAT),WALMART (MAT),(770) 288-8517,Market - M. Gabe,Active,Mass Merchandiser*,"$10,315.92","1569 N EXPRESSWAY, Griffin, GA 30223",33.276418,-84.293454,Byron,Default,Byron Chain,12/21/2010 8:15 PM
1023,WALMART SUPERCENTER #1242,WALMART (MAT),WALMART (MAT),(828) 696-8285,District - W. McCreary,Active,Mass Merchandiser*,"$10,312.33","250 HIGHLANDS SQUARE DR, HENDERSONVILLE, NC 28792",35.349155,-82.43775,North Carolina,Default,Arden Chain,12/21/2010 7:52 PM
27873896,QT#805,QUIKTRIP (MAT),QUIKTRIP (MAT),,District - P. Iddings,Active,Convenience*,"$10,291.43","630 10TH STREET NW, ATLANTA, GA 30318",33.781113,-84.407965,Westpark,Default,Fulton Indep,11/5/2020 2:36 PM
18564,WALMART SUPERCENTER #1606,WALMART (MAT),WALMART (MAT),(423) 870-1680,District - Z. Hamilton,Active,Mass Merchandiser*,"$10,289.65","5764 HIGHWAY 153, HIXSON, TN 37343",35.152878,-85.24599,Rossville,Default,Rossville Chain,12/21/2010 8:15 PM
27864112,WALMART SUPERCENTER #3136,WALMART (VIVA),WALMART (VIVA),,Market - J. Chavez,Active,Mass Merchandiser*,"$10,288.63","13900 HORIZON BLVD, El paso, TX 79928",31.680297,-106.200996,El Paso,Default,El Paso Chain,9/26/2013 1:57 PM
16410,QT #786,QUIKTRIP (MAT),QUIKTRIP (MAT),(678) 714-8999,District - K. Batye,Active,Convenience*,"$10,278.13","4080 BUFORD DR, BUFORD, GA 30518",34.089167,-83.997841,Lawrenceville,Default,Norcross Chain,12/21/2010 8:12 PM
16393,QT #766,QUIKTRIP (MAT),QUIKTRIP (MAT),(678) 377-7808,District - E. Graves,Active,Convenience*,"$10,221.64","1750 WINDER HWY, DACULA, GA 30019",33.984173,-83.926055,Lawrenceville,Default,Norcross Chain,12/21/2010 8:08 PM
16640,RACETRAC #548,RACETRAC (MAT),RACETRAC (MAT),(678) 627-0349,District - P. Iddings,Active,Convenience*,"$10,212.22","2466 DELK RD SE, MARIETTA, GA 30067",33.922036,-84.481363,Westpark,Default,Fulton Chain,12/21/2010 8:08 PM
3301,CASSIDY SHOPPETTE,AAFES/AIRFORCE EXCHANGE (VIVA),AAFES/AIRFORCE EXCHANGE (VIVA),566-8371,Market - J. Chavez,Active,Military*,"$10,206.54","1333 CASSIDY RD, FORT BLISS, TX 79906",31.813313,-106.431557,El Paso,Default,El Paso Chain,1/10/2011 6:08 PM
6844,WALMART SUPERCENTER #5216,WALMART (VIVA),WALMART (VIVA),(806) 354-9454,Market - C. Hastings,Active,Mass Merchandiser*,"$10,174.71","5730 W AMARILLO BLVD, AMARILLO, TX 79106",35.212357,-101.907862,Amarillo,Default,Amarillo Chain,1/10/2011 6:21 PM
22498,WALMART SUPERCENTER #3750,WALMART (MAT),WALMART (MAT),(478) 922-6022,Market - M. Gabe,Active,Mass Merchandiser*,"$10,148.64","502 BOOTH RD, WARNER ROBINS, GA 31088",32.590852,-83.612347,Byron,Default,Byron Chain,12/21/2010 8:23 PM
19566,HEB #611,HEB (CHAP),HEB (CHAP),858-2972,District - R. LeBlanc,Active,Grocery*,"$10,142.80","598 E HIGHWAY 290, DRIPPING SPRINGS, TX 78620",30.189864,-98.0816,Austin,Default,Austin Chain,1/10/2011 6:57 PM
19465,JETRO RESTAURANT DEPOT # 701(AUSTIN),JETRO RESTAURANT DEPOT # 701(AUSTIN),Restaurant Depot (Chap),(972) 231-9848,Bulk Austin,Active,Wholesale Club*,"$10,136.70","820 BLACKSON AVE, AUSTIN, TX 78752-2710",30.335042,-97.699971,Austin,Default,Austin Indep,1/10/2011 6:56 PM
11975,COSTCO #187,COSTCO (MAT),COSTCO (MAT),(770) 622-2311,Bulk Conyers,Active,Wholesale Club*,"$10,134.72","3980 VENTURE DRIVE, DULUTH, GA 30096-5077",33.947423,-84.142857,Conyers,WHOLESALE,Conyers Chain,12/21/2010 7:55 PM
11978,COSTCO #189,COSTCO (MAT),COSTCO (MAT),(425) 313-8100,Bulk Westpark,Active,Wholesale Club*,"$10,134.72","645 ERNST BARRET PKWY, KENNESAW, GA 30144-4922",34.004925,-84.569691,Westpark,WHOLESALE,Fulton Chain,12/21/2010 7:56 PM
16928,SAM'S CLUB #8287,SAM'S CLUB (MAT),SAM'S CLUB (MAT),(770) 960-8228,Bulk Westpark,Active,Wholesale Club*,"$10,134.72","7325 JONESBORO RD., MORROW, GA 30260-2950",33.555447,-84.348412,Westpark,WHOLESALE,Fulton Chain,12/21/2010 8:13 PM
27561,COSTCO #1083,COSTCO (MAT),COSTCO (MAT),(706) 891-2577,Bulk Westpark,Active,Wholesale Club*,"$10,134.72","100 COBB PKWY, ROSSVILLE, GA 30741",34.968385,-85.19462,Westpark,WHOLESALE,Fulton Chain,12/21/2010 8:40 PM
7504,WALMART SUPERCENTER #4299,WALMART (VIVA),WALMART (VIVA),(806) 698-8257,Market - Open LUB,Active,Mass Merchandiser*,"$10,118.05","6315 82ND ST, LUBBOCK, TX 79424",33.516924,-101.955316,Lubbock,Default,Lubbock Chain,1/10/2011 6:25 PM
23440,WALMART SUPERCENTER #3659,WALMART (MAT),WALMART (MAT),(423) 875-2940,District - Z. Hamilton,Active,Mass Merchandiser*,"$10,087.86","501 SIGNAL MOUNTAIN RD, CHATTANOOGA, TN 37405",35.094518,-85.331544,Rossville,Default,Rossville Chain,12/21/2010 8:26 PM
27871949,PILOT #114500,PILOT TRAVEL CENTERS (VIVA),PILOT TRAVEL CENTER (VIVA),,Market - L. Herron,Active,Convenience*,"$10,071.08","11501 STATE HWY 191, MIDLAND, TX 79707",31.96771,-102.252157,Midland,Default,Midland Chain,5/3/2019 9:13 AM
2489,WALMART SUPERCENTER #2201,WALMART (VIVA),WALMART (VIVA),,Market - J. Chavez,Active,Mass Merchandiser*,"$10,050.33","7101 GATEWAY BLVD W, El paso, TX 79925",31.777138,-106.384333,El Paso,Default,El Paso Chain,1/10/2011 6:05 PM
3410,SAM'S CLUB #6452,SAM'S CLUB (MAT),SAM'S CLUB (MAT),(828) 251-9791,Bulk North Carolina,Active,Wholesale Club*,"$10,033.36","645 PATTON AVENUE, ASHEVILLE, NC 28806-3834",35.59181,-82.580787,North Carolina,WHOLESALE,Arden Chain,12/21/2010 8:41 PM
16915,SAM'S CLUB #4804,SAM'S CLUB (MAT),SAM'S CLUB (MAT),(770) 914-0488,Bulk Westpark,Active,Wholesale Club*,"$10,033.36","1765 JONESBORO RD., MCDONOUGH, GA 30253-5969",33.460493,-84.212261,Westpark,WHOLESALE,Fulton Chain,12/21/2010 8:09 PM
16918,SAM'S CLUB #6509,SAM'S CLUB (MAT),SAM'S CLUB (MAT),(706) 236-9765,Bulk Westpark,Active,Wholesale Club*,"$10,033.36","2550 REDMOND CIR., ROME, GA 30165-1913",34.272389,-85.230781,Westpark,WHOLESALE,Fulton Chain,12/21/2010 8:09 PM
27865165,SAM'S CLUB #6246,SAM'S CLUB (VIVA),SAM'S CLUB (VIVA),,Market - J. Chavez,Active,Wholesale Club*,"$10,033.36","9498 Gateway North, El paso, TX 79924",31.881145,-106.438949,El Paso,WHOLESALE,El Paso Chain,1/5/2015 8:19 AM
18555,WALMART SUPERCENTER #1367,WALMART (MAT),WALMART (MAT),(478) 953-7070,Market - M. Gabe,Active,Mass Merchandiser*,"$10,011.35","2720 WATSON BLVD, WARNER ROBINS, GA 31093",32.621054,-83.673625,Byron,Default,Byron Chain,12/21/2010 8:15 PM
18592,WALMART SUPERCENTER #5263,WALMART (MAT),WALMART (MAT),(423) 472-9660,District - Z. Hamilton,Active,Mass Merchandiser*,"$10,007.96","2300 TREASURY DR SE, CLEVELAND, TN 37323",35.125623,-84.868647,Rossville,Default,Rossville Chain,12/21/2010 8:15 PM
16602,RACETRAC #298,RACETRAC (MAT),RACETRAC (MAT),(770) 252-1409,District - C. Ulmer,Active,Convenience*,"$9,988.53","1 AMLAJACK BLVD, NEWNAN, GA 30265",33.397471,-84.753419,Westpark,Default,Fulton Chain,12/21/2010 8:08 PM
18539,WALMART SUPERCENTER #510,WALMART (MAT),WALMART (MAT),(770) 503-9300,District - E. Ferreyra,Active,Mass Merchandiser*,"$9,958.84","400 SHALLOWFORD RD NW, GAINESVILLE, GA 30504",34.292009,-83.850267,Lawrenceville,Default,Norcross Chain,12/21/2010 8:15 PM
27244,QT #821,QUIKTRIP (MAT),QUIKTRIP (MAT),(770) 878-4910,District - G. Ekeoma,Active,Convenience*,"$9,936.51","11124 HWY 142 N, COVINGTON, GA 30014",33.609073,-83.826414,Conyers,Default,Conyers Chain,12/21/2010 8:39 PM
9680,HEB #265,HEB (CHAP),HEB (CHAP),(512) 259-6500,District - T. DeCroix,Active,Grocery*,"$9,914.09","170 E WHITESTONE BLVD, CEDAR PARK, TX 78613",30.522141,-97.828841,Austin - North,Default,Austin North Chain,1/10/2011 6:50 PM
27870416,RACETRAC #2457,RACETRAC (MAT),RACETRAC (MAT),,District - B. Mayfield,Active,Convenience*,"$9,892.43","840 CHURCH STREET NW, MARIETTA, GA 30060",33.972514,-84.550276,Westpark,Default,Fulton Chain,4/12/2018 3:58 PM
27869824,QT #1721,QUIKTRIP (MAT),QUIKTRIP (MAT),,District - C. Brandt,Active,Convenience*,"$9,890.67","1080 MCFARLAND PKWY, ALPHARETTA, GA 30004",34.11844,-84.223706,Lawrenceville,Default,Norcross Chain,11/29/2017 5:40 AM
16333,QT #703,QUIKTRIP (MAT),QUIKTRIP (MAT),(770) 242-5747,District - D. Kimbrough,Active,Convenience*,"$9,877.90","2040 BEAVER RUIN RD, NORCROSS, GA 30071",33.933172,-84.177488,Conyers,Default,Conyers Chain,12/21/2010 8:08 PM
2499,WALMART SUPERCENTER #512,WALMART (VIVA),WALMART (VIVA),,Market - J. Chavez,Active,Mass Merchandiser*,"$9,857.29","10727 GATEWAY BLVD W, El paso, TX 79935",31.752914,-106.340415,El Paso,Default,El Paso Chain,1/10/2011 6:05 PM
27870370,RACETRAC #688,RACETRAC (MAT),RACETRAC (MAT),,District - P. Iddings,Active,Convenience*,"$9,790.54","1211 THORTON ROAD, LITHIA SPRINGS, GA 30122",33.770777,-84.603074,Westpark,Default,Fulton Chain,3/26/2018 3:22 PM
18601,WALMART SUPERCENTER #698,WALMART (MAT),WALMART (MAT),(423) 472-1436,District - Z. Hamilton,Active,Mass Merchandiser*,"$9,749.39","4495 KEITH ST NW, CLEVELAND, TN 37312",35.202017,-84.848596,Rossville,Default,Rossville Chain,12/21/2010 8:15 PM
16334,QT #704,QUIKTRIP (MAT),QUIKTRIP (MAT),,District - R. Irby,Active,Convenience*,"$9,742.30","1999 MOUNTAIN INDUSTRIAL BLVD, TUCKER, GA 30084",33.841778,-84.200387,Conyers,Default,Conyers Chain,12/21/2010 8:08 PM
16394,QT #768,QUIKTRIP (MAT),QUIKTRIP (MAT),,District - B. Mayfield,Active,Convenience*,"$9,733.66","2180 WINDY HILL RD SE, SMYRNA, GA 30080",33.900808,-84.490525,Westpark,Default,Fulton Chain,12/21/2010 8:08 PM
